match_id,leagueid,radiant.team_id,radiant.name,radiant.tag,radiant.logo_url,dire.team_id,dire.name,dire.tag,dire.logo_url
8693723587,19269,9467224,Aurora Gaming,Aurora,https://cdn.steamusercontent.com/ugc/13052583756685508/22B0338D7E09FB2F021E5DB5BBEFFD170D5E5E1A/,8255888,BetBoom Team,BetBoom,https://cdn.steamusercontent.com/ugc/9995426432403529725/51E13136D4CCC8C7D8062861541A1D13B8ED87E0/
8693741288,16251,9361469,МУРМУР,ммр,https://cdn.steamusercontent.com/ugc/2461851071368677445/1B5F5157444B457BF02CD98D5DF64AAB55DB64BE/,9586313,Aquarius,AQ,https://cdn.steamusercontent.com/ugc/2456243128708362699/28764B010BF0DA54EEB3B63B727C0597229251F5/
8693755330,18867,9691942,Nethercore,,https://cdn.steamusercontent.com/ugc/9674050900994101/79D0D159903371DC20501B6507AA311EF6FAFE86/,9879307,Air Defence,,https://cdn.steamusercontent.com/ugc/11095119425269874505/4652B2349FA5A0FA2838478E57307F0EC49D962D/
8693807797,19322,9928636,Team Lynx,LYNX,https://cdn.steamusercontent.com/ugc/12310052430037760102/643518619FD1EC99DB98FC12C5D8970751E16A2E/,9303383,L1GA TEAM,L1,https://cdn.steamusercontent.com/ugc/40063200209690390/20B527165E8E637C83F27A62FFE1AE957CB43018/
8693819831,18867,9828921,Air Defence,,https://cdn.steamusercontent.com/ugc/17727916518495667984/71BFF3236859F5696792263022626938A975FBD6/,9691942,Nethercore,,https://cdn.steamusercontent.com/ugc/9674050900994101/79D0D159903371DC20501B6507AA311EF6FAFE86/
8693833533,19269,8255888,BetBoom Team,BetBoom,https://cdn.steamusercontent.com/ugc/9995426432403529725/51E13136D4CCC8C7D8062861541A1D13B8ED87E0/,9467224,Aurora Gaming,Aurora,https://cdn.steamusercontent.com/ugc/13052583756685508/22B0338D7E09FB2F021E5DB5BBEFFD170D5E5E1A/
8693899969,19322,9498970,AVULUS,AVULUS,https://cdn.steamusercontent.com/ugc/2484388089175887648/AD2555E0F8E1783B66E6A3F88D0D3481E11BDE2A/,9872558,VP.Prodigy,VPP,https://cdn.steamusercontent.com/ugc/14581250409270220011/5671D3A28C6BBBDFCF9962555BAF48D3EFFED120/
8693903052,18867,9828921,Air Defence,,https://cdn.steamusercontent.com/ugc/17727916518495667984/71BFF3236859F5696792263022626938A975FBD6/,9849465,Nethercore,,https://cdn.steamusercontent.com/ugc/12615799110964396223/79D0D159903371DC20501B6507AA311EF6FAFE86/
8693948351,19269,8291895,Tundra Esports,Tundra,https://cdn.steamusercontent.com/ugc/2031716132171967904/07B168B8063D9B22CDAD53AB421ECAF3D4B2E07E/,9338413,MOUZ,MOUZ,https://cdn.steamusercontent.com/ugc/14936784213521439739/3EA33A8516BDE538B7963F044CD1B7AB4B0BB60D/
8693950878,18867,9729767,BloodyRose,BR,https://cdn.steamusercontent.com/ugc/13054458466396118/2A7A8AF97F83D018A54851B82EEEDAB1B10FCA52/,9828921,Air Defence,,https://cdn.steamusercontent.com/ugc/17727916518495667984/71BFF3236859F5696792263022626938A975FBD6/
8693975288,19322,9498970,AVULUS,AVULUS,https://cdn.steamusercontent.com/ugc/2484388089175887648/AD2555E0F8E1783B66E6A3F88D0D3481E11BDE2A/,9872558,VP.Prodigy,VPP,https://cdn.steamusercontent.com/ugc/14581250409270220011/5671D3A28C6BBBDFCF9962555BAF48D3EFFED120/
8694016846,19269,9338413,MOUZ,MOUZ,https://cdn.steamusercontent.com/ugc/14936784213521439739/3EA33A8516BDE538B7963F044CD1B7AB4B0BB60D/,8291895,Tundra Esports,Tundra,https://cdn.steamusercontent.com/ugc/2031716132171967904/07B168B8063D9B22CDAD53AB421ECAF3D4B2E07E/
8694017934,18867,9828921,Air Defence,,https://cdn.steamusercontent.com/ugc/17727916518495667984/71BFF3236859F5696792263022626938A975FBD6/,9729767,BloodyRose,BR,https://cdn.steamusercontent.com/ugc/13054458466396118/2A7A8AF97F83D018A54851B82EEEDAB1B10FCA52/
8694028516,19201,8936613,Wild Dragon,WD,https://cdn.steamusercontent.com/ugc/1990057787343993118/C66F122401961BB0D2BFAE0FA3E17D4D8B741B8B/,8987220,HolyTeam,HT,https://cdn.steamusercontent.com/ugc/17415103994212542188/9F2DAA9F53E2846956BD4334856A1571888579BC/
8694054301,19322,9872558,VP.Prodigy,VPP,https://cdn.steamusercontent.com/ugc/14581250409270220011/5671D3A28C6BBBDFCF9962555BAF48D3EFFED120/,9498970,AVULUS,AVULUS,https://cdn.steamusercontent.com/ugc/2484388089175887648/AD2555E0F8E1783B66E6A3F88D0D3481E11BDE2A/
8694070467,19201,8987220,HolyTeam,HT,https://cdn.steamusercontent.com/ugc/17415103994212542188/9F2DAA9F53E2846956BD4334856A1571888579BC/,8936613,Wild Dragon,WD,https://cdn.steamusercontent.com/ugc/1990057787343993118/C66F122401961BB0D2BFAE0FA3E17D4D8B741B8B/
8694104751,19201,8936613,Wild Dragon,WD,https://cdn.steamusercontent.com/ugc/1990057787343993118/C66F122401961BB0D2BFAE0FA3E17D4D8B741B8B/,8987220,HolyTeam,HT,https://cdn.steamusercontent.com/ugc/17415103994212542188/9F2DAA9F53E2846956BD4334856A1571888579BC/
8694134028,19201,8849837,FALL VICTIMS,FV,https://cdn.steamusercontent.com/ugc/15735044892930304030/DF26E33597EAEB9EBB3F085DA1CA7667E5E11BCB/,9025669,CrimsonSky,CS,https://cdn.steamusercontent.com/ugc/9869145255454310108/C48D0B6C8A36839BACAC2551931EAAC88B295200/
8694143968,16251,8839009,НИХУУЯЯ,Nup,https://cdn.steamusercontent.com/ugc/2429215282103665705/1774572683F1F6BD2830A994CB9A73E69691F28A/,9634766,PIDORASI,NIGG,https://cdn.steamusercontent.com/ugc/12025309444913811295/A2D48D6989C01C66A1FAD1B0779EEF93C2934EBC/
8694162802,19201,9025669,CrimsonSky,CS,https://cdn.steamusercontent.com/ugc/9869145255454310108/C48D0B6C8A36839BACAC2551931EAAC88B295200/,8849837,FALL VICTIMS,FV,https://cdn.steamusercontent.com/ugc/15735044892930304030/DF26E33597EAEB9EBB3F085DA1CA7667E5E11BCB/
8694183832,19201,8849837,FALL VICTIMS,FV,https://cdn.steamusercontent.com/ugc/15735044892930304030/DF26E33597EAEB9EBB3F085DA1CA7667E5E11BCB/,9025669,CrimsonSky,CS,https://cdn.steamusercontent.com/ugc/9869145255454310108/C48D0B6C8A36839BACAC2551931EAAC88B295200/
8694207820,19201,8879077,Titan Strikers,Ts,https://cdn.steamusercontent.com/ugc/17496754558050466858/4302EEC3EDF2F9050006D44B15D29C8DFE6148BA/,8849990,REAL ECLIPSE,RE,https://cdn.steamusercontent.com/ugc/9928297386241652292/361F2A6C8D795A02396A031F45011DC69AD552AE/
8694223568,19201,8849990,REAL ECLIPSE,RE,https://cdn.steamusercontent.com/ugc/9928297386241652292/361F2A6C8D795A02396A031F45011DC69AD552AE/,8879077,Titan Strikers,Ts,https://cdn.steamusercontent.com/ugc/17496754558050466858/4302EEC3EDF2F9050006D44B15D29C8DFE6148BA/
8694243785,19201,8879077,Titan Strikers,Ts,https://cdn.steamusercontent.com/ugc/17496754558050466858/4302EEC3EDF2F9050006D44B15D29C8DFE6148BA/,8849990,REAL ECLIPSE,RE,https://cdn.steamusercontent.com/ugc/9928297386241652292/361F2A6C8D795A02396A031F45011DC69AD552AE/
8694263731,19201,8850015,DARKNESS GAMING,DG,https://cdn.steamusercontent.com/ugc/9258854517714786764/970A15CB7D3F860BA71E931D9D5C10692F27EA01/,9048057,Vitality Warriors,VW,https://cdn.steamusercontent.com/ugc/17220939249028065427/0C86B02A1DE162738528F0D26F28A9663D680034/
8694288362,19201,9048057,Vitality Warriors,VW,https://cdn.steamusercontent.com/ugc/17220939249028065427/0C86B02A1DE162738528F0D26F28A9663D680034/,8850015,DARKNESS GAMING,DG,https://cdn.steamusercontent.com/ugc/9258854517714786764/970A15CB7D3F860BA71E931D9D5C10692F27EA01/
8694307414,19201,8850015,DARKNESS GAMING,DG,https://cdn.steamusercontent.com/ugc/9258854517714786764/970A15CB7D3F860BA71E931D9D5C10692F27EA01/,9048057,Vitality Warriors,VW,https://cdn.steamusercontent.com/ugc/17220939249028065427/0C86B02A1DE162738528F0D26F28A9663D680034/
8694333134,18865,9546449,Yangon Galacticos,YG,https://cdn.steamusercontent.com/ugc/2473119197018013407/9F54FB2ED4476EA67C55994F5FB7CDAC3B882809/,9722899,ЯЧЁ123,ЯЧЁ,https://cdn.steamusercontent.com/ugc/16261452109134019335/724FB7D7338BE5CD37A2F5822FCB75AE296B6305/
8694350504,18959,9767998,Nova Pulse,Np,https://cdn.steamusercontent.com/ugc/14957676909853784322/CFAAF12C155D813F1A550D331DD6BAF02CDE0B66/,9768002,Lunar Vibes,LV.,https://cdn.steamusercontent.com/ugc/17496570273790358715/BC3F9F10812A718EE45DD10CBA85B2D80B5A13F2/
8694372521,18959,9768002,Lunar Vibes,LV.,https://cdn.steamusercontent.com/ugc/17496570273790358715/BC3F9F10812A718EE45DD10CBA85B2D80B5A13F2/,9767998,Nova Pulse,Np,https://cdn.steamusercontent.com/ugc/14957676909853784322/CFAAF12C155D813F1A550D331DD6BAF02CDE0B66/
8694373339,18865,8944230,Yangon Galacticos,YG,https://cdn.steamusercontent.com/ugc/2473119197018013407/9F54FB2ED4476EA67C55994F5FB7CDAC3B882809/,9722899,ЯЧЁ123,ЯЧЁ,https://cdn.steamusercontent.com/ugc/16261452109134019335/724FB7D7338BE5CD37A2F5822FCB75AE296B6305/
